Customer_Age,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
42,3,2,1,23,4,2,1,5787.425051894644,2517,3270.425051894644,0.6941342937272824,2514,63,0.6438940056090977,0.43526751312353,0.02431937486636726,0.9756806251336327,0.0,0.9756806251336327,0.02431937486636726,1.0,0.0,0.0,0.0,0
54,1,2,3,42,3,4,3,2148.1526479618324,471,1676.8331048383723,0.7396726894651408,2656,46,0.6789624922393889,0.22020440292223895,0.5446313605089029,0.45536863949109707,0.0,0.45536863949109707,0.5446313605089029,1.0,0.0,0.0,0.0,0
46,2,2,1,38,5,2,2,3354.241072752884,0,3354.241072752884,0.9032036427075807,5681,75,0.7061935082486258,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
51,1,3,4,37,4,2,4,4057.2779327645785,0,4057.2779327645785,0.6822447252440597,2435,43,0.5097894668984865,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
53,1,2,1,38,2,2,4,24430.23776924604,1011,23419.182597822262,0.5304882344496916,2140,38,0.44212117799055517,0.041678742352743735,0.0,1.0,0.3826774789633903,0.6173225210366097,0.0,1.0,0.0,0.0,0.0,0
47,2,2,3,38,5,2,4,2923.3444560158905,1597,1326.130317982377,0.5811744163218734,2228,44,0.4641708395579318,0.5457779085746887,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49,1,2,1,39,2,2,3,14813.476020215472,473,14340.139563557716,0.22719898903523605,1421,25,0.1495583158703925,0.032356984341838854,0.0,1.0,0.9244852669096815,0.07551473309031853,0.0,1.0,0.0,0.0,0.0,0
48,2,2,4,40,2,2,3,3166.643344536109,2517,649.6433445361089,0.7215010693552436,2753,49,0.996602607189991,0.7945891638659728,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,2,2,3,41,1,3,3,8458.525796524355,0,8458.525796524355,0.7141594096104013,2540,43,0.5038758451941286,0.0,0.0,1.0,0.0,0.2476255623749316,0.7523744376250684,1.0,0.0,0.0,0.0,0
55,1,4,2,36,5,2,1,33922.95818233717,45,33877.86994660119,0.8557682351350476,7634,61,0.5419695723588138,0.0013116577668648363,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
42,2,2,2,35,3,3,3,26831.18359683774,1184,25646.27243283972,0.9434935285579682,8779,71,0.7446650778685462,0.04283945805475559,0.5292367246730154,0.4707632753269846,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
40,3,1,1,33,4,2,2,7310.9882572135975,0,7310.9882572135975,0.6068714313014371,2115,43,0.5842561245939862,0.0,0.0,1.0,0.6025511179084654,0.0,0.3974488820915346,1.0,0.0,0.0,0.0,0
45,2,2,2,39,2,2,3,4567.0842545340665,0,4567.0842545340665,0.8084733355910972,2500,41,0.41280183111264723,0.0,0.3206058553548057,0.6793941446451943,0.6793941446451943,0.3206058553548057,0.0,1.0,0.0,0.0,0.0,0
47,4,3,4,38,2,2,3,3569.064627442401,0,3569.064627442401,0.5137548100862397,1970,37,0.43704522277770735,0.0,1.0,0.0,0.0,0.6387107375466777,0.36128926245332227,1.0,0.0,0.0,0.0,0
50,3,2,3,42,6,3,2,34516.0,267,34248.303455535664,0.967236538319434,8706,66,0.6323506836528723,0.008119699340524852,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
49,0,1,4,37,5,2,3,1750.6683778105426,0,1750.6683778105426,0.9818085217471323,2519,39,0.40679145277368217,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
50,3,2,1,35,6,1,4,12941.90564196182,1183,11758.575523768739,0.393860376130788,2066,53,0.47574338517709197,0.09147507680482274,0.09791453319936827,0.9020854668006317,0.0,1.0,0.0,0.9020854668006317,0.0,0.0,0.09791453319936827,0
49,2,2,3,43,5,2,3,1678.6117980248387,0,1678.6117980248387,0.7809183302271899,2618,52,0.7107524579218414,0.0,0.9247542078158635,0.07524579218413652,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
53,3,2,1,41,1,1,2,11661.867734770873,2517,9144.867734770873,0.86811666811896,825,20,0.614860246423079,0.21569096390791423,0.0,1.0,0.0,0.41010710087935787,0.5898928991206421,1.0,0.0,0.0,0.0,0
47,3,2,3,36,3,1,3,1813.389985022187,0,1813.389985022187,0.681220029955626,2302,46,0.4972657505065115,0.0,0.2004354338179568,0.7995645661820432,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
52,2,2,0,37,3,2,3,4927.046828639231,0,4927.046828639231,0.5579846096437222,1850,36,0.5695991931663806,0.0,0.6992304821861123,0.3007695178138877,0.0,0.3007695178138877,0.6992304821861123,1.0,0.0,0.0,0.0,0
44,3,0,4,28,5,2,2,1981.2737913592998,0,1981.2737913592998,0.747429966433032,2663,45,0.6524636427055842,0.0,1.0,0.0,0.0,0.43875059941014394,0.5612494005898561,1.0,0.0,0.0,0.0,0
52,0,2,0,43,2,3,4,34516.0,2299,32216.353193990195,0.4165895158840017,1464,42,0.5350615869601605,0.0670721856184492,0.0,1.0,0.0,0.0,1.0,0.0,0.012030936408199189,0.0,0.9879690635918008,0
40,1,3,1,35,3,3,2,1814.1879839515136,0,1814.1879839515136,0.5910242808371488,2034,50,0.6588771153357136,0.0,0.2541344032324204,0.7458655967675796,0.0,0.2541344032324204,0.7458655967675796,1.0,0.0,0.0,0.0,0
46,2,4,2,37,3,2,2,1822.5699543185385,0,1822.5699543185385,0.36044133947558965,1872,31,0.229673546513487,0.0,1.0,0.0,0.0,0.40697108125640913,0.5930289187435909,1.0,0.0,0.0,0.0,0
57,1,3,3,46,1,4,3,28962.2925367337,0,28962.2925367337,0.6405763648309999,2229,31,0.2963036176476692,0.0,0.0,1.0,0.8525454943666613,0.14745450563333873,0.0,1.0,0.0,0.0,0.0,0
46,2,0,4,36,6,2,3,5666.681652766363,2475,3191.3851403727494,0.6457983319636157,2113,39,0.5003485222555808,0.43667801362635966,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,3,3,3,33,2,2,4,11181.023517055408,0,11181.023517055408,0.5963198335708275,1855,33,0.3091212000899978,0.0,0.49831666541669695,0.501683334583303,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
40,2,2,1,36,3,3,4,16058.864222279008,0,16058.864222279008,0.7972276793415541,7705,76,0.8491279207606589,0.0,0.48668412657851945,0.5133158734214806,0.0,0.5133158734214806,0.48668412657851945,0.5133158734214806,0.0,0.48668412657851945,0.0,0
33,1,5,4,21,4,1,2,1646.2658261817298,0,1646.2658261817298,0.8399392703992234,2551,47,0.5999292382513157,0.0,0.5468347636540123,0.4531652363459877,0.5468347636540123,0.0,0.4531652363459877,1.0,0.0,0.0,0.0,0
46,2,1,3,35,5,2,3,7249.783283276905,0,7249.783283276905,0.6135294123885361,779,13,0.616427241085311,0.0,0.9597523055648401,0.04024769443515985,0.0,0.04024769443515985,0.9597523055648401,1.0,0.0,0.0,0.0,0
44,4,3,1,32,3,2,4,34516.0,991,33524.37255035511,0.5933032377560116,1863,42,0.5486580042134603,0.02898221610233891,0.0,1.0,0.0,0.4464204330734546,0.5535795669265454,0.5535795669265454,0.0,0.0,0.4464204330734546,0
32,0,4,4,15,2,1,2,6051.665058021358,0,6051.665058021358,0.9271366488053048,9237,64,0.9038026720138479,0.0,1.0,0.0,0.0,0.8939320819152626,0.10606791808473737,1.0,0.0,0.0,0.0,0
50,3,4,3,33,2,3,2,7471.946038003207,0,7471.946038003207,0.886225664770489,8127,63,0.7096114026200482,0.0,0.9162932609462718,0.08370673905372816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,0,4,1,30,3,2,1,7195.155877394759,0,7195.155877394759,1.032235774199601,2748,46,1.1325083463573908,0.0,1.0,0.0,0.0,0.010391826317288744,0.9896081736827113,1.0,0.0,0.0,0.0,0
40,1,1,4,34,4,2,2,3088.800539647118,2517,571.800539647118,0.7802158271862788,2534,47,0.5513848919914243,0.8150046762381133,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
48,3,1,4,35,1,2,3,3455.0221675942557,0,3455.0221675942557,0.7943822497857158,2570,41,0.4628587320206181,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49,3,2,4,45,3,2,2,1438.3,0,1438.3,0.6825834621479508,2064,44,0.5304955193003137,0.0,1.0,0.0,0.0,0.8260047626969083,0.17399523730309174,1.0,0.0,0.0,0.0,0
46,4,3,2,36,3,3,4,18767.47588772852,2389,16378.29407774228,0.4724941604230702,1584,24,0.2323684988836769,0.1272437834411904,0.0,1.0,0.0,0.07856065766057685,0.9214393423394232,1.0,0.0,0.0,0.0,0
46,2,4,4,35,2,3,3,1711.3653384689674,0,1711.3653384689674,0.6837211328645368,2316,42,0.5664666733948002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
38,3,3,1,36,2,2,2,1855.8582018192142,0,1855.8582018192142,0.8588507890847152,2800,36,0.4000746585812705,0.0,0.5634332322658815,0.4365667677341185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,2,4,2,33,1,2,2,22987.212732642096,0,22987.212732642096,0.519798455029661,1747,33,0.531688875561528,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,1,2,4,40,5,3,2,3374.5835632731514,0,3374.5835632731514,0.5577584753993374,2264,44,0.49472068101204647,0.0,1.0,0.0,0.0,0.6825087873814181,0.31749121261858193,1.0,0.0,0.0,0.0,0
52,3,3,1,41,4,2,5,4532.900373084016,0,4532.900373084016,0.8231263990650598,2367,39,0.5396357261654586,0.0,0.2624533644980057,0.7375466355019943,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
48,3,2,4,37,3,3,3,8781.118004079895,1946,6834.972871472478,0.3871781630397925,1865,38,0.28592579054734074,0.2211677006119842,0.5292579054734072,0.47074209452659277,0.0,0.47074209452659277,0.5292579054734072,1.0,0.0,0.0,0.0,0
46,4,1,1,38,1,3,3,34240.3551037144,146,34093.559074344936,0.8228189200690883,7953,74,0.5765831967751394,0.004270429945293539,0.0,1.0,0.0,0.2669018715808462,0.7330981284191538,0.2669018715808462,0.0,0.0,0.7330981284191538,0
41,4,1,4,32,2,3,2,4372.490801927391,2030,2341.7139512394765,0.6486106797078565,2094,39,0.4179946574337817,0.46454480613976445,1.0,0.0,0.0,0.4023738711436792,0.5976261288563208,1.0,0.0,0.0,0.0,0
55,1,2,4,45,3,2,3,3179.619031035963,348,2831.1502789155056,0.8444004283916123,2736,50,0.6407036428652306,0.1084855549054253,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
51,2,4,4,45,2,5,3,2241.4342423960134,0,2241.4342423960134,0.6541820574831266,2588,39,0.4768999683754512,0.0,1.0,0.0,0.0,0.7070653892638521,0.2929346107361479,1.0,0.0,0.0,0.0,0
38,2,2,1,27,3,2,3,2678.8564930916805,0,2678.8564930916805,0.6823779215569943,2279,30,0.665153249145656,0.0,1.0,0.0,0.22922076957396775,0.0,0.7707792304260322,1.0,0.0,0.0,0.0,0
52,2,3,3,43,3,3,3,1456.511497932365,0,1456.511497932365,0.8974382363686568,1197,25,0.42910843952394545,0.0,0.7494979651669192,0.25050203483308076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
50,2,0,3,31,2,2,3,34516.0,0,34516.0,0.47306888089135024,1253,35,0.23904589841675858,0.0,0.6926602452641071,0.3073397547358929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
52,1,3,4,38,3,2,4,4068.1316483374353,0,4068.1316483374353,0.7019091040466477,2432,45,0.550267441446671,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,0,2,3,41,2,3,2,19460.77009279262,2497,16963.077268538076,0.6671975348877429,2229,46,0.519809180421294,0.1286738825529769,0.334235319122114,0.665764680877886,0.665764680877886,0.334235319122114,0.0,1.0,0.0,0.0,0.0,0
47,0,1,4,33,3,2,3,1689.0316111456798,304,1384.7851259074866,0.7087174938809316,2344,46,0.5705916314734168,0.17932318440157613,1.0,0.0,0.36153398326766106,0.6384660167323389,0.0,1.0,0.0,0.0,0.0,0
42,3,2,4,28,6,2,2,2032.6738829925907,0,2032.6738829925907,0.8631158888030027,3062,49,0.5652961270822826,0.0,1.0,0.0,0.0,0.13733862842844158,0.8626613715715584,1.0,0.0,0.0,0.0,0
56,2,4,4,49,3,5,2,2407.977868355956,280,2127.327652234656,0.8530195874700385,2512,52,0.5291012474462042,0.11653446955306884,1.0,0.0,0.0,0.7906385075812649,0.20936149241873514,1.0,0.0,0.0,0.0,0
50,4,2,0,44,2,3,4,34516.0,220,34295.464972696675,0.7378306311409161,3131,49,0.48847125292868904,0.006346331720959083,0.0,1.0,0.0,0.0,1.0,0.7932914651198855,0.0,0.0,0.20670853488011454,0
44,3,3,1,37,2,2,3,4748.822217445514,300,4447.864570140481,0.5197990855533485,1812,47,0.5356039540797385,0.06264570140481393,0.6270859719037213,0.3729140280962787,0.6270859719037213,0.0,0.3729140280962787,1.0,0.0,0.0,0.0,0
46,1,2,4,24,3,3,2,2693.3232616998107,1575,1117.7238596591183,0.4940816753120918,2041,56,0.8974369509205481,0.585,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,3,2,2,28,2,2,3,7511.943934686875,2301,5210.018140425906,0.5052004721259628,1745,50,0.7221481726132595,0.30615429904349495,0.1422850478252532,0.8577149521747468,0.0,0.1422850478252532,0.8577149521747468,1.0,0.0,0.0,0.0,0
42,3,5,3,35,2,2,2,19423.755066321144,65,19358.15123339685,0.9739559080584924,7858,64,0.7553895500136105,0.0031593913872889554,0.0,1.0,0.938051149268844,0.06194885073115597,0.0,1.0,0.0,0.0,0.0,0
56,1,4,1,38,2,3,3,1438.3,464,973.7504042941869,0.8867458325867722,708,13,0.23908213671663214,0.32281790178757613,0.31363811382764917,0.6863618861723508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,3,2,0,35,1,3,3,3978.8288328758904,0,3978.8288328758904,0.7635321884945441,2085,36,0.3021901479430852,0.0,0.28240876711463336,0.7175912328853666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
50,1,2,3,40,6,3,2,4260.630536782728,0,4260.630536782728,0.8588081017170726,2355,37,0.6461253114325481,0.0,0.6853787166733208,0.31462128332667916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,3,2,2,36,4,3,2,34516.0,2339,32176.07483781472,0.8685449747711781,8088,69,0.8215658428604807,0.06749100504576439,0.0,1.0,0.0,1.0,0.0,0.0,0.21300072082348265,0.0,0.7869992791765174,0
42,2,2,1,29,3,2,2,5726.938019571529,1087,4639.817897141936,0.6370871776522526,2039,45,0.7061821735569282,0.19023061344138692,1.0,0.0,0.0,0.28100788895128703,0.718992111048713,1.0,0.0,0.0,0.0,0
42,1,2,1,35,4,3,2,2704.5419100548397,2437,266.7543809871167,0.6910141283363072,2610,42,0.45315595758704813,0.9010921071298312,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
55,1,1,3,50,4,5,2,7585.9775116639785,2517,5068.9775116639785,0.663,2302,46,0.5613347618469522,0.33238393567387325,0.7991075374374028,0.20089246256259718,0.0,0.20089246256259718,0.7991075374374028,1.0,0.0,0.0,0.0,0
55,2,2,4,36,3,3,2,10103.888814881633,1744,8359.620559176272,0.6748449889254604,2690,40,0.4959071993065217,0.17293778961893883,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
58,2,3,2,45,2,3,3,1438.3,0,1438.3,0.690045717802396,848,24,0.49149412071635346,0.0,0.10766935802084243,0.8923306419791576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43,3,2,2,27,4,2,2,2877.102909436816,0,2877.102909436816,0.6885672722331201,2583,41,0.39508372491314825,0.0,1.0,0.0,0.0,0.3608181941719987,0.6391818058280013,1.0,0.0,0.0,0.0,0
42,2,2,2,32,4,2,3,7236.277517283487,0,7236.277517283487,0.522645754081572,758,14,0.4425877052235201,0.0,1.0,0.0,0.0,0.4629753674529946,0.5370246325470054,1.0,0.0,0.0,0.0,0
41,3,1,3,32,4,2,2,10954.795377754888,0,10954.795377754888,0.4617514412185496,2191,48,0.4651515970614526,0.0,0.2982601919873783,0.7017398080126217,0.0,0.2982601919873783,0.7017398080126217,1.0,0.0,0.0,0.0,0
46,3,3,3,41,4,3,3,6447.731077421266,0,6447.731077421266,0.7019683288195607,2395,43,0.4322372513982953,0.0,0.945517957021091,0.05448204297890902,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
51,0,3,1,41,2,3,4,34516.0,2378,32137.433807994865,0.4011697832717934,1582,44,0.5059688111253817,0.06922453250923098,0.0,1.0,0.37075541820516467,0.0,0.6292445817948353,0.37075541820516467,0.0,0.0,0.6292445817948353,0
49,2,3,1,41,3,2,2,14921.813285981441,0,14921.813285981441,0.9921235086505988,4930,55,0.5177487907977829,0.0,0.0,1.0,0.0,0.34376007668514286,0.6562399233148571,1.0,0.0,0.0,0.0,0
46,4,5,2,40,5,2,2,34516.0,1108,33407.15379780832,0.5874754893151417,1933,44,0.6658838660289579,0.03222028191780364,0.0,1.0,0.0,0.0,1.0,0.2202819178036428,0.7797180821963572,0.0,0.0,0
49,1,2,3,42,5,3,2,13311.467093991198,781,12530.138242839177,0.4665758446915568,1917,42,0.6388789811045683,0.05850672327196843,0.8355744239894769,0.1644255760105231,0.0,1.0,0.0,0.1644255760105231,0.0,0.0,0.8355744239894769,0
46,1,2,4,37,3,2,3,1878.5987538597237,0,1878.5987538597237,0.5860262737098855,2484,38,0.4639417456992577,0.0,1.0,0.0,0.7664589766206082,0.0,0.23354102337939175,1.0,0.0,0.0,0.0,0
50,2,2,3,46,4,2,4,34516.0,0,34516.0,0.5763614813991783,1651,36,0.5433916948497298,0.0,0.0,1.0,0.0,0.0,1.0,0.7169584742486492,0.0,0.0,0.2830415257513508,0
51,4,1,4,35,3,2,3,1438.3,0,1438.3,0.4143352374706035,1921,50,0.5533492577483686,0.0,1.0,0.0,0.3559040411323572,0.0,0.6440959588676428,1.0,0.0,0.0,0.0,0
40,3,2,3,32,2,2,2,29267.43736990018,99,29167.79958252384,0.8669144058194298,3908,45,0.4977244252473167,0.003133263753973008,0.0,1.0,0.0,0.3733472492053984,0.6266527507946016,1.0,0.0,0.0,0.0,0
47,1,4,1,28,2,2,1,23983.498453218075,1475,22507.63698755993,0.9299969064361469,9135,65,0.7202275716620642,0.061874458626325686,0.8750773390963306,0.12492266090366944,0.0,0.0,1.0,0.12492266090366944,0.8750773390963306,0.0,0.0,0
33,1,3,4,32,4,2,4,12491.640948431346,0,12491.640948431346,0.8784664689265503,9066,85,0.8168848665704972,0.0,0.5418397643946873,0.4581602356053127,0.0,0.5418397643946873,0.4581602356053127,0.0,0.0,0.0,1.0,0
44,2,2,4,31,4,2,3,8440.60173537717,2517,5923.60173537717,0.7108191626112176,2448,43,0.6365662014506764,0.2983735194197294,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
50,3,2,4,33,2,3,4,2163.977903907655,0,2163.977903907655,0.7768678514290415,2927,50,0.3434494522848577,0.0,1.0,0.0,0.0,0.9192663168092421,0.08073368319075791,1.0,0.0,0.0,0.0,0
44,3,2,1,36,5,2,1,3335.7490692719425,0,3335.7490692719425,1.0020359696843226,5503,77,0.6494581782119904,0.0,1.0,0.0,0.0,0.8352840345623498,0.1647159654376502,1.0,0.0,0.0,0.0,0
48,3,3,4,35,4,1,2,2249.3456054719695,928,1320.7391113301053,0.45918085936827585,2048,49,0.4761855468687317,0.41268720703122147,1.0,0.0,0.0,0.15639648438924614,0.8436035156107539,1.0,0.0,0.0,0.0,0
37,2,2,4,18,4,1,3,2179.0014600238233,0,2179.0014600238233,0.7250004273240458,2567,47,0.29700551960225885,0.0,1.0,0.0,0.0,3.561033715382411e-05,0.9999643896628462,1.0,0.0,0.0,0.0,0
51,4,3,1,41,5,2,5,4572.465341337574,66,4506.005083660487,0.7834353057801242,2235,44,0.6651571153696929,0.014334565381332424,0.3257855768484642,0.6742144231515358,0.3257855768484642,0.6742144231515358,0.0,1.0,0.0,0.0,0.0,0
40,1,1,4,28,3,3,1,1887.307922022746,1528,358.40544754766086,0.7059851478602415,2568,46,0.4812702983651072,0.8106995040471333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
50,3,4,3,44,2,2,3,25689.8333204246,0,25689.8333204246,0.9361049596597124,2686,50,0.6449290399984808,0.0,0.03548000075957036,0.9645199992404296,0.0,0.03548000075957036,0.9645199992404296,1.0,0.0,0.0,0.0,0
45,3,0,4,36,2,2,2,2284.4807483604204,0,2284.4807483604204,0.7214539816893104,2407,34,0.3925393266429121,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
43,1,3,2,33,1,1,2,1720.1311407452956,0,1720.1311407452956,0.6830027061902996,2488,40,0.42240941561445344,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
45,3,3,3,35,1,3,4,4689.554071871585,1433,3256.1204009855323,0.5063129045960617,1844,39,0.36087635205164775,0.30610994987680845,0.5129776569533709,0.48702234304662906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
48,2,2,4,37,4,2,1,14199.453366356303,1360,12838.723410580915,0.9458141022451854,5201,58,0.7988687351857177,0.09574777286393198,1.0,0.0,0.0,0.7184716079914966,0.28152839200850344,0.0,0.0,0.0,1.0,0
57,0,2,2,46,5,2,5,34516.0,0,34516.0,0.9490911069812555,8469,71,0.8024760734521247,0.0,0.0,1.0,0.0,0.17312080885864733,0.8268791911413527,0.17312080885864733,0.8268791911413527,0.0,0.0,0
55,1,2,3,45,3,3,3,9496.617442805122,582,8914.209099666981,0.8003405431568149,6611,58,0.7341775145515954,0.06174898574407507,0.7126714290160459,0.28732857098395415,0.28732857098395415,0.7126714290160459,0.0,1.0,0.0,0.0,0.0,0
50,1,2,1,41,3,3,2,1827.459517507216,0,1827.459517507216,0.9145587133525765,2494,39,0.761638606390006,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,1,2,4,24,3,2,2,2704.7739022540873,1572,1132.489040962393,0.5005811028547132,2050,56,0.8779214613906394,0.5815502283422873,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,0,2,2,30,3,3,3,2318.1785885854133,0,2318.1785885854133,0.6980108200820847,1511,39,0.5381291776286746,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
44,3,1,1,31,4,3,4,1688.0027454816845,1323,364.1680703468214,0.777165324865137,2352,33,0.4407424035163989,0.7844677772350654,0.9719882755297615,0.028011724470238475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,1,3,1,28,4,2,5,3886.7750804742673,0,3886.7750804742673,0.8613547612692793,2854,44,0.6563603808923205,0.0,0.6539297210609639,0.3460702789390361,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
53,3,2,1,43,6,3,3,5500.68841204157,0,5500.68841204157,0.5208072101588932,2041,49,0.789031075465097,0.0,0.06231759168597062,0.9376824083140294,0.0,0.06231759168597062,0.9376824083140294,1.0,0.0,0.0,0.0,0
52,2,3,2,47,4,3,2,4062.8352276715896,1671,2390.898987168416,0.7971904330273814,2414,42,0.46587518303999337,0.4109884073642134,0.242599888421009,0.757400111578991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
40,3,2,2,28,2,2,4,18550.44926356561,0,18550.44926356561,0.7220482447893345,2382,44,0.5547431250290734,0.0,0.0,1.0,0.0,0.037577055192786535,0.9624229448072135,1.0,0.0,0.0,0.0,0
49,0,2,2,38,2,2,3,14475.371033710362,0,14475.371033710362,0.8549492209736903,975,26,1.2589610223871603,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,3,1,1,29,6,2,2,4347.78302878245,0,4347.78302878245,0.7208418483240948,2424,41,0.6065544801172941,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,3,2,3,36,4,2,1,8038.54849310457,52,7986.374499790501,0.6335672060176988,1979,43,0.3606159214376014,0.006646368575040577,0.6676815712479711,0.3323184287520289,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43,2,1,2,35,2,2,2,3349.8589408164485,0,3349.8589408164485,0.7830762714976374,688,18,0.6908551703286447,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
38,1,0,2,25,1,2,2,3889.0860523152746,12,3876.6140521404727,0.9199203129302369,7789,80,0.9182090085444105,0.0030908869998422517,0.0542260877165307,0.9457739122834693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
40,3,1,4,27,4,2,4,2201.2253284572657,0,2201.2253284572657,0.7003800689848385,2345,38,0.5654013848919888,0.0,1.0,0.0,0.0,0.8462283772977277,0.1537716227022723,1.0,0.0,0.0,0.0,0
60,0,2,2,46,3,2,2,11664.357606114449,0,11664.357606114449,0.6230124970364493,2324,47,0.3649937514817753,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
47,4,0,4,37,3,2,2,1752.3844940608412,0,1752.3844940608412,0.6564725361385114,2305,42,0.5695174772159668,0.0,1.0,0.0,0.0,0.8241787128371129,0.17582128716288714,1.0,0.0,0.0,0.0,0
43,4,2,3,36,6,2,2,2820.8369791274804,0,2820.8369791274804,0.6066875490030733,2229,39,0.6038113203263847,0.0,1.0,0.0,0.1524528130553896,0.0,0.8475471869446104,1.0,0.0,0.0,0.0,0
31,2,2,4,19,1,1,3,9943.198355562063,624,9319.061461763475,0.9425205647638928,9265,65,0.7684272838904986,0.06189787376514938,0.14030730881736964,0.8596926911826304,0.0,1.0,0.0,0.14030730881736964,0.0,0.0,0.8596926911826304,0
46,1,2,1,35,3,3,4,1441.4016497619557,0,1441.4016497619557,0.75104216503207,2278,40,0.5293968838719479,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,3,4,1,32,2,2,4,7292.972893687377,2430,4862.139926607764,0.5670275058621366,2031,45,0.5833431678699016,0.3338517704621361,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
52,2,0,0,35,2,2,3,34516.0,0,34516.0,0.8112654653767069,2372,46,0.49839463700663583,0.0,0.0,1.0,0.0,0.0,1.0,0.7878871928510338,0.0,0.0,0.2121128071489662,0
40,3,2,3,33,2,2,3,29227.59313049731,66,29161.475100078937,0.7821663410577687,3302,49,0.5647639391632575,0.0020791833464896613,0.0,1.0,0.0,0.5841633307020677,0.4158366692979323,1.0,0.0,0.0,0.0,0
44,3,3,4,35,4,2,4,2735.380451075483,2435,299.8466165471686,0.35548606131784966,1868,45,0.5545179873903966,0.8905677270058063,1.0,0.0,0.3964141117562635,0.0,0.6035858882437365,1.0,0.0,0.0,0.0,0
50,2,1,3,35,4,2,3,9978.336190903448,0,9978.336190903448,0.4537931689809922,2058,36,0.33539232075971387,0.0,0.3577584256518087,0.6422415743481913,0.6422415743481913,0.0,0.3577584256518087,1.0,0.0,0.0,0.0,0
